depot,route,date,min,min_rest,max,max_rest,min_path,max_path,min_resp_path,max_resp_path
0521,882,20220621,083601,129-0,091807,137-137,0521_882-20220621/0521_882-20220621-083601-129-0.json,0521_882-20220621/0521_882-20220621-091807-137-137.json,0521_882-20220621/0521_882-20220621-083601-129-0.txt,0521_882-20220621/0521_882-20220621-091807-137-137.txt
0521,882,20220622,082433,122-0,085500,121-121,0521_882-20220622/0521_882-20220622-082433-122-0.json,0521_882-20220622/0521_882-20220622-085500-121-121.json,0521_882-20220622/0521_882-20220622-082433-122-0.txt,0521_882-20220622/0521_882-20220622-085500-121-121.txt
0521,883,20220531,085947,147-0,100157,145-145,0521_883-20220531/0521_883-20220531-085947-147-0.json,0521_883-20220531/0521_883-20220531-100157-145-145.json,0521_883-20220531/0521_883-20220531-085947-147-0.txt,0521_883-20220531/0521_883-20220531-100157-145-145.txt
0521,883,20220601,083635,138-0,093806,138-138,0521_883-20220601/0521_883-20220601-083635-138-0.json,0521_883-20220601/0521_883-20220601-093806-138-138.json,0521_883-20220601/0521_883-20220601-083635-138-0.txt,0521_883-20220601/0521_883-20220601-093806-138-138.txt
0521,883,20220602,081649,103-0,085856,49-49,0521_883-20220602/0521_883-20220602-081649-103-0.json,0521_883-20220602/0521_883-20220602-085856-49-49.json,0521_883-20220602/0521_883-20220602-081649-103-0.txt,0521_883-20220602/0521_883-20220602-085856-49-49.txt
0521,883,20220603,082238,112-0,090535,112-112,0521_883-20220603/0521_883-20220603-082238-112-0.json,0521_883-20220603/0521_883-20220603-090535-112-112.json,0521_883-20220603/0521_883-20220603-082238-112-0.txt,0521_883-20220603/0521_883-20220603-090535-112-112.txt
0521,883,20220604,062210,20-0,062554,20-20,0521_883-20220604/0521_883-20220604-062210-20-0.json,0521_883-20220604/0521_883-20220604-062554-20-20.json,0521_883-20220604/0521_883-20220604-062210-20-0.txt,0521_883-20220604/0521_883-20220604-062554-20-20.txt
0521,883,20220607,081202,89-0,085707,89-89,0521_883-20220607/0521_883-20220607-081202-89-0.json,0521_883-20220607/0521_883-20220607-085707-89-89.json,0521_883-20220607/0521_883-20220607-081202-89-0.txt,0521_883-20220607/0521_883-20220607-085707-89-89.txt
0521,883,20220608,085159,148-0,095628,147-147,0521_883-20220608/0521_883-20220608-085159-148-0.json,0521_883-20220608/0521_883-20220608-095628-147-147.json,0521_883-20220608/0521_883-20220608-085159-148-0.txt,0521_883-20220608/0521_883-20220608-095628-147-147.txt
0521,883,20220609,083945,142-0,094104,139-139,0521_883-20220609/0521_883-20220609-083945-142-0.json,0521_883-20220609/0521_883-20220609-094104-139-139.json,0521_883-20220609/0521_883-20220609-083945-142-0.txt,0521_883-20220609/0521_883-20220609-094104-139-139.txt
0521,883,20220610,082731,132-0,092050,131-131,0521_883-20220610/0521_883-20220610-082731-132-0.json,0521_883-20220610/0521_883-20220610-092050-131-131.json,0521_883-20220610/0521_883-20220610-082731-132-0.txt,0521_883-20220610/0521_883-20220610-092050-131-131.txt
0521,883,20220611,061308,27-0,061601,27-27,0521_883-20220611/0521_883-20220611-061308-27-0.json,0521_883-20220611/0521_883-20220611-061601-27-27.json,0521_883-20220611/0521_883-20220611-061308-27-0.txt,0521_883-20220611/0521_883-20220611-061601-27-27.txt
0521,883,20220613,081121,84-0,084516,85-85,0521_883-20220613/0521_883-20220613-081121-84-0.json,0521_883-20220613/0521_883-20220613-084516-85-85.json,0521_883-20220613/0521_883-20220613-081121-84-0.txt,0521_883-20220613/0521_883-20220613-084516-85-85.txt
0521,883,20220614,083416,137-0,092123,135-135,0521_883-20220614/0521_883-20220614-083416-137-0.json,0521_883-20220614/0521_883-20220614-092123-135-135.json,0521_883-20220614/0521_883-20220614-083416-137-0.txt,0521_883-20220614/0521_883-20220614-092123-135-135.txt
0521,883,20220615,084002,146-0,094423,147-147,0521_883-20220615/0521_883-20220615-084002-146-0.json,0521_883-20220615/0521_883-20220615-094423-147-147.json,0521_883-20220615/0521_883-20220615-084002-146-0.txt,0521_883-20220615/0521_883-20220615-094423-147-147.txt
0521,883,20220616,081607,107-0,082725,106-106,0521_883-20220616/0521_883-20220616-081607-107-0.json,0521_883-20220616/0521_883-20220616-082725-106-106.json,0521_883-20220616/0521_883-20220616-081607-107-0.txt,0521_883-20220616/0521_883-20220616-082725-106-106.txt
0521,883,20220617,081124,95-0,090153,93-93,0521_883-20220617/0521_883-20220617-081124-95-0.json,0521_883-20220617/0521_883-20220617-090153-93-93.json,0521_883-20220617/0521_883-20220617-081124-95-0.txt,0521_883-20220617/0521_883-20220617-090153-93-93.txt
0521,883,20220618,061225,21-0,063223,21-21,0521_883-20220618/0521_883-20220618-061225-21-0.json,0521_883-20220618/0521_883-20220618-063223-21-21.json,0521_883-20220618/0521_883-20220618-061225-21-0.txt,0521_883-20220618/0521_883-20220618-063223-21-21.txt
0521,883,20220620,080622,90-0,080856,90-90,0521_883-20220620/0521_883-20220620-080622-90-0.json,0521_883-20220620/0521_883-20220620-080856-90-90.json,0521_883-20220620/0521_883-20220620-080622-90-0.txt,0521_883-20220620/0521_883-20220620-080856-90-90.txt
0521,883,20220621,084151,143-0,093413,143-143,0521_883-20220621/0521_883-20220621-084151-143-0.json,0521_883-20220621/0521_883-20220621-093413-143-143.json,0521_883-20220621/0521_883-20220621-084151-143-0.txt,0521_883-20220621/0521_883-20220621-093413-143-143.txt
0521,883,20220622,081615,124-0,091109,122-122,0521_883-20220622/0521_883-20220622-081615-124-0.json,0521_883-20220622/0521_883-20220622-091109-122-122.json,0521_883-20220622/0521_883-20220622-081615-124-0.txt,0521_883-20220622/0521_883-20220622-091109-122-122.txt
0521,884,20220531,054939,155-0,090125,152-152,0521_884-20220531/0521_884-20220531-054939-155-0.json,0521_884-20220531/0521_884-20220531-090125-152-152.json,0521_884-20220531/0521_884-20220531-054939-155-0.txt,0521_884-20220531/0521_884-20220531-090125-152-152.txt
0521,884,20220601,054437,111-0,081458,110-110,0521_884-20220601/0521_884-20220601-054437-111-0.json,0521_884-20220601/0521_884-20220601-081458-110-110.json,0521_884-20220601/0521_884-20220601-054437-111-0.txt,0521_884-20220601/0521_884-20220601-081458-110-110.txt
0521,884,20220602,051026,196-0,092311,113-113,0521_884-20220602/0521_884-20220602-051026-196-0.json,0521_884-20220602/0521_884-20220602-092311-113-113.json,0521_884-20220602/0521_884-20220602-051026-196-0.txt,0521_884-20220602/0521_884-20220602-092311-113-113.txt
0521,884,20220603,050734,248-0,062123,84-84,0521_884-20220603/0521_884-20220603-050734-248-0.json,0521_884-20220603/0521_884-20220603-062123-84-84.json,0521_884-20220603/0521_884-20220603-050734-248-0.txt,0521_884-20220603/0521_884-20220603-062123-84-84.txt
0521,884,20220607,050901,165-0,085114,111-111,0521_884-20220607/0521_884-20220607-050901-165-0.json,0521_884-20220607/0521_884-20220607-085114-111-111.json,0521_884-20220607/0521_884-20220607-050901-165-0.txt,0521_884-20220607/0521_884-20220607-085114-111-111.txt
0521,884,20220608,050657,181-0,081347,119-119,0521_884-20220608/0521_884-20220608-050657-181-0.json,0521_884-20220608/0521_884-20220608-081347-119-119.json,0521_884-20220608/0521_884-20220608-050657-181-0.txt,0521_884-20220608/0521_884-20220608-081347-119-119.txt
0521,884,20220609,050714,226-0,082959,96-95,0521_884-20220609/0521_884-20220609-050714-226-0.json,0521_884-20220609/0521_884-20220609-082959-96-95.json,0521_884-20220609/0521_884-20220609-050714-226-0.txt,0521_884-20220609/0521_884-20220609-082959-96-95.txt
0521,884,20220610,063650,122-122,083136,127-127,0521_884-20220610/0521_884-20220610-063650-122-122.json,0521_884-20220610/0521_884-20220610-083136-127-127.json,0521_884-20220610/0521_884-20220610-063650-122-122.txt,0521_884-20220610/0521_884-20220610-083136-127-127.txt
0521,884,20220613,051131,179-0,082818,105-105,0521_884-20220613/0521_884-20220613-051131-179-0.json,0521_884-20220613/0521_884-20220613-082818-105-105.json,0521_884-20220613/0521_884-20220613-051131-179-0.txt,0521_884-20220613/0521_884-20220613-082818-105-105.txt
0521,884,20220614,050840,210-0,081946,124-124,0521_884-20220614/0521_884-20220614-050840-210-0.json,0521_884-20220614/0521_884-20220614-081946-124-124.json,0521_884-20220614/0521_884-20220614-050840-210-0.txt,0521_884-20220614/0521_884-20220614-081946-124-124.txt
0521,884,20220615,053319,135-0,085201,134-134,0521_884-20220615/0521_884-20220615-053319-135-0.json,0521_884-20220615/0521_884-20220615-085201-134-134.json,0521_884-20220615/0521_884-20220615-053319-135-0.txt,0521_884-20220615/0521_884-20220615-085201-134-134.txt
0521,884,20220616,050941,196-0,093558,128-128,0521_884-20220616/0521_884-20220616-050941-196-0.json,0521_884-20220616/0521_884-20220616-093558-128-128.json,0521_884-20220616/0521_884-20220616-050941-196-0.txt,0521_884-20220616/0521_884-20220616-093558-128-128.txt
0521,884,20220617,083327,129-0,094548,128-128,0521_884-20220617/0521_884-20220617-083327-129-0.json,0521_884-20220617/0521_884-20220617-094548-128-128.json,0521_884-20220617/0521_884-20220617-083327-129-0.txt,0521_884-20220617/0521_884-20220617-094548-128-128.txt
0521,884,20220620,051829,190-0,082829,83-83,0521_884-20220620/0521_884-20220620-051829-190-0.json,0521_884-20220620/0521_884-20220620-082829-83-83.json,0521_884-20220620/0521_884-20220620-051829-190-0.txt,0521_884-20220620/0521_884-20220620-082829-83-83.txt
0521,884,20220621,061502,167-0,092053,107-107,0521_884-20220621/0521_884-20220621-061502-167-0.json,0521_884-20220621/0521_884-20220621-092053-107-107.json,0521_884-20220621/0521_884-20220621-061502-167-0.txt,0521_884-20220621/0521_884-20220621-092053-107-107.txt
0521,884,20220622,080531,209-0,094323,114-114,0521_884-20220622/0521_884-20220622-080531-209-0.json,0521_884-20220622/0521_884-20220622-094323-114-114.json,0521_884-20220622/0521_884-20220622-080531-209-0.txt,0521_884-20220622/0521_884-20220622-094323-114-114.txt
0521,886,20220530,063952,130-130,063952,130-130,0521_886-20220530/0521_886-20220530-063952-130-130.json,0521_886-20220530/0521_886-20220530-063952-130-130.json,0521_886-20220530/0521_886-20220530-063952-130-130.txt,0521_886-20220530/0521_886-20220530-063952-130-130.txt
0521,886,20220531,054529,167-0,065415,164-164,0521_886-20220531/0521_886-20220531-054529-167-0.json,0521_886-20220531/0521_886-20220531-065415-164-164.json,0521_886-20220531/0521_886-20220531-054529-167-0.txt,0521_886-20220531/0521_886-20220531-065415-164-164.txt
0521,886,20220601,054642,142-0,065951,141-141,0521_886-20220601/0521_886-20220601-054642-142-0.json,0521_886-20220601/0521_886-20220601-065951-141-141.json,0521_886-20220601/0521_886-20220601-054642-142-0.txt,0521_886-20220601/0521_886-20220601-065951-141-141.txt
0521,886,20220602,055155,141-0,075115,140-140,0521_886-20220602/0521_886-20220602-055155-141-0.json,0521_886-20220602/0521_886-20220602-075115-140-140.json,0521_886-20220602/0521_886-20220602-055155-141-0.txt,0521_886-20220602/0521_886-20220602-075115-140-140.txt
0521,886,20220603,054815,124-0,060205,122-122,0521_886-20220603/0521_886-20220603-054815-124-0.json,0521_886-20220603/0521_886-20220603-060205-122-122.json,0521_886-20220603/0521_886-20220603-054815-124-0.txt,0521_886-20220603/0521_886-20220603-060205-122-122.txt
0521,886,20220604,063319,58-0,070221,58-58,0521_886-20220604/0521_886-20220604-063319-58-0.json,0521_886-20220604/0521_886-20220604-070221-58-58.json,0521_886-20220604/0521_886-20220604-063319-58-0.txt,0521_886-20220604/0521_886-20220604-070221-58-58.txt
0521,886,20220607,053625,122-0,063353,122-122,0521_886-20220607/0521_886-20220607-053625-122-0.json,0521_886-20220607/0521_886-20220607-063353-122-122.json,0521_886-20220607/0521_886-20220607-053625-122-0.txt,0521_886-20220607/0521_886-20220607-063353-122-122.txt
0521,886,20220608,054831,155-0,090900,155-155,0521_886-20220608/0521_886-20220608-054831-155-0.json,0521_886-20220608/0521_886-20220608-090900-155-155.json,0521_886-20220608/0521_886-20220608-054831-155-0.txt,0521_886-20220608/0521_886-20220608-090900-155-155.txt
0521,886,20220609,054927,153-0,071246,154-154,0521_886-20220609/0521_886-20220609-054927-153-0.json,0521_886-20220609/0521_886-20220609-071246-154-154.json,0521_886-20220609/0521_886-20220609-054927-153-0.txt,0521_886-20220609/0521_886-20220609-071246-154-154.txt
0521,886,20220610,060606,174-0,073825,174-174,0521_886-20220610/0521_886-20220610-060606-174-0.json,0521_886-20220610/0521_886-20220610-073825-174-174.json,0521_886-20220610/0521_886-20220610-060606-174-0.txt,0521_886-20220610/0521_886-20220610-073825-174-174.txt
0521,886,20220611,064714,28-0,064913,28-28,0521_886-20220611/0521_886-20220611-064714-28-0.json,0521_886-20220611/0521_886-20220611-064913-28-28.json,0521_886-20220611/0521_886-20220611-064714-28-0.txt,0521_886-20220611/0521_886-20220611-064913-28-28.txt
0521,886,20220613,055421,134-0,070641,130-130,0521_886-20220613/0521_886-20220613-055421-134-0.json,0521_886-20220613/0521_886-20220613-070641-130-130.json,0521_886-20220613/0521_886-20220613-055421-134-0.txt,0521_886-20220613/0521_886-20220613-070641-130-130.txt
0521,886,20220614,055004,147-0,074406,146-146,0521_886-20220614/0521_886-20220614-055004-147-0.json,0521_886-20220614/0521_886-20220614-074406-146-146.json,0521_886-20220614/0521_886-20220614-055004-147-0.txt,0521_886-20220614/0521_886-20220614-074406-146-146.txt
0521,886,20220615,055402,143-0,072302,143-143,0521_886-20220615/0521_886-20220615-055402-143-0.json,0521_886-20220615/0521_886-20220615-072302-143-143.json,0521_886-20220615/0521_886-20220615-055402-143-0.txt,0521_886-20220615/0521_886-20220615-072302-143-143.txt
0521,886,20220616,054658,107-0,070802,107-107,0521_886-20220616/0521_886-20220616-054658-107-0.json,0521_886-20220616/0521_886-20220616-070802-107-107.json,0521_886-20220616/0521_886-20220616-054658-107-0.txt,0521_886-20220616/0521_886-20220616-070802-107-107.txt
0521,886,20220617,052500,126-0,065908,131-131,0521_886-20220617/0521_886-20220617-052500-126-0.json,0521_886-20220617/0521_886-20220617-065908-131-131.json,0521_886-20220617/0521_886-20220617-052500-126-0.txt,0521_886-20220617/0521_886-20220617-065908-131-131.txt
0521,886,20220620,053611,107-0,065511,107-107,0521_886-20220620/0521_886-20220620-053611-107-0.json,0521_886-20220620/0521_886-20220620-065511-107-107.json,0521_886-20220620/0521_886-20220620-053611-107-0.txt,0521_886-20220620/0521_886-20220620-065511-107-107.txt
0521,886,20220621,052910,156-0,070213,154-154,0521_886-20220621/0521_886-20220621-052910-156-0.json,0521_886-20220621/0521_886-20220621-070213-154-154.json,0521_886-20220621/0521_886-20220621-052910-156-0.txt,0521_886-20220621/0521_886-20220621-070213-154-154.txt
0521,886,20220622,060129,143-0,072123,141-141,0521_886-20220622/0521_886-20220622-060129-143-0.json,0521_886-20220622/0521_886-20220622-072123-141-141.json,0521_886-20220622/0521_886-20220622-060129-143-0.txt,0521_886-20220622/0521_886-20220622-072123-141-141.txt
0521,887,20220531,092645,125-0,113150,124-124,0521_887-20220531/0521_887-20220531-092645-125-0.json,0521_887-20220531/0521_887-20220531-113150-124-124.json,0521_887-20220531/0521_887-20220531-092645-125-0.txt,0521_887-20220531/0521_887-20220531-113150-124-124.txt
0521,887,20220601,084958,145-0,095420,144-144,0521_887-20220601/0521_887-20220601-084958-145-0.json,0521_887-20220601/0521_887-20220601-095420-144-144.json,0521_887-20220601/0521_887-20220601-084958-145-0.txt,0521_887-20220601/0521_887-20220601-095420-144-144.txt
0521,887,20220602,082927,117-0,092706,86-86,0521_887-20220602/0521_887-20220602-082927-117-0.json,0521_887-20220602/0521_887-20220602-092706-86-86.json,0521_887-20220602/0521_887-20220602-082927-117-0.txt,0521_887-20220602/0521_887-20220602-092706-86-86.txt
0521,887,20220603,082615,122-0,093350,124-124,0521_887-20220603/0521_887-20220603-082615-122-0.json,0521_887-20220603/0521_887-20220603-093350-124-124.json,0521_887-20220603/0521_887-20220603-082615-122-0.txt,0521_887-20220603/0521_887-20220603-093350-124-124.txt
0521,887,20220604,061540,50-0,064043,50-50,0521_887-20220604/0521_887-20220604-061540-50-0.json,0521_887-20220604/0521_887-20220604-064043-50-50.json,0521_887-20220604/0521_887-20220604-061540-50-0.txt,0521_887-20220604/0521_887-20220604-064043-50-50.txt
0521,887,20220607,081929,70-0,090828,92-92,0521_887-20220607/0521_887-20220607-081929-70-0.json,0521_887-20220607/0521_887-20220607-090828-92-92.json,0521_887-20220607/0521_887-20220607-081929-70-0.txt,0521_887-20220607/0521_887-20220607-090828-92-92.txt
0521,887,20220608,085342,174-0,101935,176-176,0521_887-20220608/0521_887-20220608-085342-174-0.json,0521_887-20220608/0521_887-20220608-101935-176-176.json,0521_887-20220608/0521_887-20220608-085342-174-0.txt,0521_887-20220608/0521_887-20220608-101935-176-176.txt
0521,887,20220609,084946,158-0,100116,157-157,0521_887-20220609/0521_887-20220609-084946-158-0.json,0521_887-20220609/0521_887-20220609-100116-157-157.json,0521_887-20220609/0521_887-20220609-084946-158-0.txt,0521_887-20220609/0521_887-20220609-100116-157-157.txt
0521,887,20220610,091633,107-0,104044,131-131,0521_887-20220610/0521_887-20220610-091633-107-0.json,0521_887-20220610/0521_887-20220610-104044-131-131.json,0521_887-20220610/0521_887-20220610-091633-107-0.txt,0521_887-20220610/0521_887-20220610-104044-131-131.txt
0521,887,20220611,064117,31-0,070636,31-31,0521_887-20220611/0521_887-20220611-064117-31-0.json,0521_887-20220611/0521_887-20220611-070636-31-31.json,0521_887-20220611/0521_887-20220611-064117-31-0.txt,0521_887-20220611/0521_887-20220611-070636-31-31.txt
0521,887,20220613,080956,118-0,095325,68-68,0521_887-20220613/0521_887-20220613-080956-118-0.json,0521_887-20220613/0521_887-20220613-095325-68-68.json,0521_887-20220613/0521_887-20220613-080956-118-0.txt,0521_887-20220613/0521_887-20220613-095325-68-68.txt
0521,887,20220614,083606,176-0,101929,115-115,0521_887-20220614/0521_887-20220614-083606-176-0.json,0521_887-20220614/0521_887-20220614-101929-115-115.json,0521_887-20220614/0521_887-20220614-083606-176-0.txt,0521_887-20220614/0521_887-20220614-101929-115-115.txt
0521,887,20220615,090051,123-0,101834,45-45,0521_887-20220615/0521_887-20220615-090051-123-0.json,0521_887-20220615/0521_887-20220615-101834-45-45.json,0521_887-20220615/0521_887-20220615-090051-123-0.txt,0521_887-20220615/0521_887-20220615-101834-45-45.txt
